account_id,account_name,industry,country,referral_source,plan_tier,seats,is_trial,churn_flag,signup_date,signup_month,tenure_days,n_churn_events,has_churn_event,first_churn_date,signup_quarter,tenure_bucket,first_trial_start,trial_converted,n_subscriptions,n_paid_subscriptions,n_trial_subscriptions,n_ended_subscriptions,n_upgrades,n_downgrades,annual_share,auto_renew_share,lifetime_mrr_booked,has_trial_subscription,any_upgrade,any_downgrade,highest_plan_tier,n_active_subscriptions,mrr_at_snapshot,paid_seats_at_snapshot,usage_events,total_usage_count,distinct_features,total_errors,beta_event_share,total_duration_hours,avg_minutes_per_event,error_rate,n_tickets,n_escalations,n_high_urgent_tickets,avg_resolution_hours,avg_first_response_minutes,csat_responses,avg_satisfaction,any_escalation,ticket_bucket,breadth_quartile,usage_quartile,snapshot_date,engagement_segment,high_friction
A-dbc825,Company_252,EdTech,FR,partner,Enterprise,19,False,False,2024-01-07,2024-01-01,359,2,True,2024-01-14,2024Q1,6-12 months,2024-07-10,True,16,15,1,4,2,0,0.625,0.875,42404,True,True,False,Enterprise,12,25702,238,72,730,34,58,0.1111111111111111,59.11138888888889,49.25949074074074,0.07945205479452055,6.0,1.0,3.0,49.5,108.16666666666667,2.0,4.0,True,5-6,Q4 (highest),Q4 (highest),2024-12-31,Power Accounts,True
A-c70870,Company_253,Cybersecurity,US,partner,Basic,31,False,False,2024-10-22,2024-10-01,70,1,True,2024-12-13,2024Q4,0-6 months,2024-11-14,True,7,4,3,0,2,1,0.5714285714285714,1.0,39614,True,True,True,Enterprise,7,39614,326,34,334,23,18,0.11764705882352941,29.538333333333334,52.12647058823529,0.05389221556886228,5.0,0.0,1.0,35.6,105.8,3.0,4.0,False,5-6,Q1 (lowest),Q1 (lowest),2024-12-31,Low-Engagement Accounts,False
A-7c4956,Company_254,DevTools,US,ads,Enterprise,5,False,True,2023-05-06,2023-05-01,605,0,False,,2023Q2,18-24 months,2023-11-02,True,8,6,2,3,0,0,0.5,0.75,3409,True,False,False,Enterprise,5,3314,56,45,475,27,40,0.13333333333333333,36.02972222222222,48.03962962962963,0.08421052631578947,3.0,0.0,2.0,13.666666666666666,66.66666666666667,1.0,4.0,False,3-4,Q2,Q2,2024-12-31,Casual Accounts,True
A-0651a4,Company_255,HealthTech,FR,organic,Pro,16,False,False,2024-10-16,2024-10-01,76,2,True,2024-11-22,2024Q4,0-6 months,2024-12-13,True,15,12,3,1,0,0,0.6666666666666666,0.8666666666666667,44564,True,False,False,Enterprise,14,44564,296,69,705,34,37,0.11594202898550725,55.95166666666667,48.6536231884058,0.0524822695035461,4.0,0.0,4.0,29.25,19.666666666666668,2.0,4.0,False,3-4,Q4 (highest),Q4 (highest),2024-12-31,Power Accounts,False
A-3ce5b8,Company_256,FinTech,IN,ads,Basic,8,False,True,2023-09-07,2023-09-01,481,1,True,2024-09-18,2023Q3,12-18 months,2024-09-22,True,9,7,2,0,0,0,0.5555555555555556,1.0,16650,True,False,False,Enterprise,9,16650,300,50,509,29,29,0.1,41.056111111111115,49.26733333333333,0.05697445972495088,10.0,0.0,6.0,42.5,101.8,7.0,3.7142857142857144,False,7+,Q3,Q3,2024-12-31,Engaged Accounts,False
A-bd4708,Company_257,FinTech,US,ads,Pro,37,True,False,2024-07-21,2024-07-01,163,0,False,,2024Q3,0-6 months,2024-08-28,True,13,9,4,0,1,0,0.7692307692307693,0.6923076923076923,38975,True,True,False,Enterprise,13,38975,365,64,653,33,30,0.109375,56.0825,52.57734375,0.045941807044410414,4.0,0.0,2.0,24.0,90.75,2.0,3.5,False,3-4,Q4 (highest),Q4 (highest),2024-12-31,Power Accounts,False
A-993085,Company_258,HealthTech,US,ads,Basic,31,True,False,2023-06-01,2023-06-01,579,2,True,2023-09-20,2023Q2,18-24 months,2024-05-11,True,15,14,1,1,2,2,0.4666666666666667,0.8,48456,True,True,True,Enterprise,14,40098,432,70,665,33,50,0.1,60.00416666666667,51.43214285714286,0.07518796992481203,4.0,0.0,1.0,46.5,82.0,2.0,3.5,False,3-4,Q4 (highest),Q4 (highest),2024-12-31,Power Accounts,True
A-92a3af,Company_259,Cybersecurity,IN,organic,Enterprise,25,False,False,2024-07-07,2024-07-01,177,0,False,,2024Q3,0-6 months,,,11,11,0,0,0,2,0.45454545454545453,0.6363636363636364,34538,False,False,True,Enterprise,11,34538,362,67,714,35,55,0.11940298507462686,60.60805555555555,54.27587064676617,0.07703081232492998,4.0,1.0,1.0,57.5,39.0,2.0,4.0,True,3-4,Q4 (highest),Q4 (highest),2024-12-31,Power Accounts,True
A-151c9a,Company_260,FinTech,US,ads,Enterprise,23,False,False,2023-01-27,2023-01-01,704,1,True,2023-11-04,2023Q1,18-24 months,,,5,5,0,0,0,1,0.4,0.8,14250,False,False,True,Enterprise,5,14250,150,34,366,28,14,0.029411764705882353,33.585277777777776,59.26813725490196,0.03825136612021858,2.0,0.0,1.0,31.0,156.5,2.0,3.5,False,1-2,Q3,Q1 (lowest),2024-12-31,Low-Engagement Accounts,False
A-474ad4,Company_261,EdTech,US,organic,Basic,8,False,False,2023-11-28,2023-11-01,399,0,False,,2023Q4,12-18 months,2023-12-10,True,15,11,4,2,1,1,0.5333333333333333,0.6666666666666666,12125,True,True,True,Enterprise,13,10533,177,64,605,34,45,0.09375,50.93194444444445,47.748697916666664,0.0743801652892562,3.0,1.0,1.0,33.0,50.666666666666664,1.0,5.0,True,3-4,Q4 (highest),Q3,2024-12-31,Engaged Accounts,True
A-4ef964,Company_262,HealthTech,US,organic,Pro,17,False,False,2024-03-07,2024-03-01,299,1,True,2024-06-19,2024Q1,6-12 months,2024-08-28,True,9,8,1,1,0,0,0.3333333333333333,0.6666666666666666,14279,True,False,False,Enterprise,8,13557,183,49,487,31,33,0.12244897959183673,41.850833333333334,51.24591836734694,0.06776180698151951,3.0,0.0,1.0,42.666666666666664,86.33333333333333,2.0,4.0,False,3-4,Q3,Q2,2024-12-31,Casual Accounts,True
A-fd9422,Company_263,Cybersecurity,US,organic,Pro,58,False,False,2024-04-04,2024-04-01,271,0,False,,2024Q2,6-12 months,2024-05-08,True,9,5,4,1,1,1,0.5555555555555556,0.7777777777777778,28130,True,True,True,Enterprise,8,27028,232,44,456,27,21,0.11363636363636363,39.80916666666667,54.285227272727276,0.046052631578947366,6.0,1.0,3.0,44.333333333333336,116.83333333333333,6.0,3.5,True,5-6,Q2,Q2,2024-12-31,Casual Accounts,True
A-0baac2,Company_264,FinTech,DE,organic,Enterprise,14,False,True,2024-05-30,2024-05-01,215,4,True,2024-07-15,2024Q2,6-12 months,,,6,6,0,2,0,0,0.6666666666666666,1.0,18500,False,False,False,Enterprise,4,9943,97,21,202,19,9,0.0,20.3225,58.06428571428571,0.04455445544554455,6.0,0.0,4.0,43.5,89.0,3.0,4.333333333333333,False,5-6,Q1 (lowest),Q1 (lowest),2024-12-31,Low-Engagement Accounts,False
A-bb1486,Company_265,HealthTech,US,organic,Basic,41,False,False,2024-11-05,2024-11-01,56,2,True,2024-11-21,2024Q4,0-6 months,,,8,8,0,1,0,2,0.5,0.75,16307,False,False,True,Pro,7,15528,342,42,405,24,36,0.11904761904761904,33.040277777777774,47.20039682539683,0.08888888888888889,3.0,0.0,2.0,11.0,78.0,1.0,3.0,False,3-4,Q2,Q2,2024-12-31,Casual Accounts,True
A-560d27,Company_266,DevTools,US,organic,Pro,23,False,False,2024-05-05,2024-05-01,240,0,False,,2024Q2,6-12 months,2024-11-07,True,12,9,3,1,1,0,0.5,0.5833333333333334,41641,True,True,False,Enterprise,11,37064,266,59,587,27,38,0.1016949152542373,51.56,52.433898305084746,0.06473594548551959,4.0,0.0,0.0,30.75,59.75,3.0,3.6666666666666665,False,3-4,Q2,Q3,2024-12-31,Engaged Accounts,False
A-0b0d6d,Company_267,DevTools,US,organic,Pro,3,False,False,2024-12-30,2024-12-01,1,1,True,2024-12-31,2024Q4,0-6 months,,,13,13,0,2,1,0,0.5384615384615384,1.0,33491,False,True,False,Enterprise,11,30429,231,62,582,32,48,0.14516129032258066,45.11416666666667,43.65887096774193,0.08247422680412371,5.0,1.0,3.0,31.4,90.4,2.0,4.0,True,5-6,Q4 (highest),Q3,2024-12-31,Engaged Accounts,True
A-2789e3,Company_268,FinTech,US,partner,Enterprise,11,False,False,2024-09-14,2024-09-01,108,0,False,,2024Q3,0-6 months,2024-10-10,True,12,10,2,0,1,1,0.5,0.8333333333333334,24489,True,True,True,Enterprise,12,24489,201,65,680,33,45,0.09230769230769231,57.18805555555556,52.78897435897436,0.0661764705882353,4.0,0.0,0.0,47.25,83.25,3.0,4.0,False,3-4,Q4 (highest),Q4 (highest),2024-12-31,Power Accounts,True
A-b07346,Company_269,HealthTech,US,partner,Pro,51,False,True,2024-10-10,2024-10-01,82,1,True,2024-11-12,2024Q4,0-6 months,2024-12-28,False,5,4,1,0,1,0,0.8,0.6,31416,True,True,False,Enterprise,5,31416,204,33,326,23,22,0.12121212121212122,29.70638888888889,54.01161616161616,0.06748466257668712,3.0,0.0,2.0,42.333333333333336,76.66666666666667,2.0,3.5,False,3-4,Q1 (lowest),Q1 (lowest),2024-12-31,Low-Engagement Accounts,True
A-902ef7,Company_270,HealthTech,US,other,Enterprise,83,False,True,2024-09-03,2024-09-01,119,1,True,2024-09-26,2024Q3,0-6 months,2024-11-23,True,8,6,2,0,2,0,0.75,1.0,44322,True,True,False,Enterprise,8,44322,498,40,414,31,24,0.125,40.52166666666667,60.7825,0.057971014492753624,2.0,0.0,2.0,48.5,85.0,1.0,4.0,False,1-2,Q3,Q2,2024-12-31,Casual Accounts,False
A-20736a,Company_271,EdTech,IN,organic,Enterprise,50,False,False,2024-03-16,2024-03-01,290,1,True,2024-03-19,2024Q1,6-12 months,2024-10-02,True,7,6,1,0,1,1,0.42857142857142855,1.0,40525,True,True,True,Enterprise,7,40525,325,42,430,22,22,0.11904761904761904,30.113333333333333,43.01904761904762,0.05116279069767442,4.0,0.0,3.0,42.25,78.25,4.0,3.75,False,3-4,Q1 (lowest),Q2,2024-12-31,Casual Accounts,False
A-e4bf56,Company_272,HealthTech,IN,ads,Pro,17,False,True,2024-10-28,2024-10-01,64,0,False,,2024Q4,0-6 months,,,7,7,0,1,0,1,0.14285714285714285,0.5714285714285714,18926,False,False,True,Enterprise,6,11563,127,33,339,25,10,0.030303030303030304,32.08,58.32727272727273,0.029498525073746312,8.0,0.0,6.0,29.125,111.5,6.0,3.6666666666666665,False,7+,Q2,Q1 (lowest),2024-12-31,Low-Engagement Accounts,False
A-cea1f0,Company_273,FinTech,US,event,Pro,8,False,True,2024-04-07,2024-04-01,268,0,False,,2024Q2,6-12 months,2024-06-09,True,10,8,2,0,1,1,0.8,0.4,12244,True,True,True,Enterprise,10,12244,136,56,586,28,28,0.16071428571428573,44.77444444444444,47.97261904761904,0.04778156996587031,5.0,0.0,3.0,42.2,107.4,3.0,4.333333333333333,False,5-6,Q3,Q3,2024-12-31,Engaged Accounts,False
A-ef84cf,Company_274,EdTech,US,partner,Enterprise,8,False,False,2024-03-01,2024-03-01,305,3,True,2024-08-14,2024Q1,6-12 months,2024-03-12,True,5,4,1,1,0,1,0.6,0.6,7507,True,False,True,Enterprise,4,7355,65,28,309,21,11,0.10714285714285714,27.894444444444446,59.773809523809526,0.03559870550161812,5.0,1.0,2.0,34.8,79.4,3.0,4.333333333333333,True,5-6,Q1 (lowest),Q1 (lowest),2024-12-31,Low-Engagement Accounts,True
A-d49cc5,Company_275,Cybersecurity,FR,event,Basic,50,False,False,2023-09-19,2023-09-01,469,1,True,2024-04-12,2023Q3,12-18 months,,,8,8,0,0,0,0,0.5,0.875,13325,False,False,False,Pro,8,13325,425,41,436,27,34,0.12195121951219512,39.70361111111111,58.10284552845528,0.0779816513761468,4.0,0.0,2.0,32.0,55.25,2.0,4.5,False,3-4,Q2,Q2,2024-12-31,Casual Accounts,True
A-67be94,Company_276,EdTech,US,organic,Enterprise,26,False,False,2023-04-04,2023-04-01,637,2,True,2024-05-28,2023Q2,18-24 months,,,7,7,0,1,1,0,0.2857142857142857,0.8571428571428571,21930,False,True,False,Enterprise,6,14567,233,42,416,26,17,0.07142857142857142,35.3325,50.475,0.040865384615384616,5.0,0.0,5.0,38.6,51.0,2.0,4.0,False,5-6,Q2,Q2,2024-12-31,Casual Accounts,False
A-4e960a,Company_277,FinTech,US,other,Enterprise,12,True,True,2024-01-17,2024-01-01,349,0,False,,2024Q1,6-12 months,2024-02-07,True,12,10,2,0,0,1,0.4166666666666667,0.9166666666666666,23942,True,False,True,Enterprise,12,23942,218,49,512,29,21,0.10204081632653061,42.761944444444445,52.361564625850335,0.041015625,6.0,0.0,3.0,29.166666666666668,83.16666666666667,3.0,4.0,False,5-6,Q3,Q3,2024-12-31,Engaged Accounts,False
A-c37cab,Company_278,Cybersecurity,UK,event,Pro,13,False,False,2024-07-29,2024-07-01,155,2,True,2024-10-27,2024Q3,0-6 months,2024-08-07,True,12,9,3,2,1,1,0.3333333333333333,0.9166666666666666,29433,True,True,True,Enterprise,10,9931,139,70,708,32,40,0.2,56.47472222222222,48.40690476190476,0.05649717514124294,4.0,1.0,2.0,33.0,101.25,4.0,3.75,True,3-4,Q4 (highest),Q4 (highest),2024-12-31,Power Accounts,True
A-533452,Company_279,DevTools,AU,organic,Pro,9,False,False,2024-11-12,2024-11-01,49,4,True,2024-11-17,2024Q4,0-6 months,2024-11-27,True,11,10,1,1,1,2,0.45454545454545453,0.9090909090909091,20664,True,True,True,Enterprise,10,20223,297,63,595,32,44,0.15873015873015872,47.97944444444445,45.694708994708996,0.07394957983193277,4.0,0.0,2.0,32.75,35.5,2.0,4.0,False,3-4,Q4 (highest),Q3,2024-12-31,Engaged Accounts,True
A-443b7c,Company_280,Cybersecurity,US,other,Enterprise,1,False,True,2024-09-06,2024-09-01,116,0,False,,2024Q3,0-6 months,2024-10-26,True,16,13,3,2,4,0,0.375,0.8125,24062,True,True,False,Enterprise,14,23739,321,63,618,28,29,0.12698412698412698,54.1775,51.59761904761904,0.04692556634304207,8.0,0.0,6.0,29.25,49.0,5.0,4.4,False,7+,Q3,Q3,2024-12-31,Engaged Accounts,False
A-1f7acb,Company_281,FinTech,UK,ads,Basic,64,True,False,2023-08-06,2023-08-01,513,0,False,,2023Q3,12-18 months,2024-06-03,True,8,7,1,0,1,3,0.625,0.75,46912,True,True,True,Enterprise,8,46912,448,53,510,26,47,0.1320754716981132,45.574444444444445,51.593710691823894,0.09215686274509804,7.0,0.0,4.0,41.714285714285715,129.57142857142858,5.0,4.4,False,7+,Q2,Q3,2024-12-31,Engaged Accounts,True
A-f51f16,Company_282,HealthTech,US,partner,Enterprise,1,False,False,2023-12-25,2023-12-01,372,2,True,2024-07-07,2023Q4,12-18 months,2024-04-06,True,8,7,1,1,2,0,0.625,0.875,13310,True,True,False,Enterprise,7,13261,139,37,384,25,28,0.08108108108108109,40.58138888888889,65.80765765765766,0.07291666666666667,4.0,0.0,3.0,29.25,91.0,2.0,3.0,False,3-4,Q2,Q2,2024-12-31,Casual Accounts,True
A-5a3eb9,Company_283,DevTools,CA,other,Enterprise,18,True,False,2023-08-20,2023-08-01,499,3,True,2024-04-14,2023Q3,12-18 months,,,13,13,0,1,0,2,0.8461538461538461,0.8461538461538461,20293,False,False,True,Enterprise,12,19411,379,69,722,34,34,0.10144927536231885,60.24444444444445,52.38647342995169,0.04709141274238227,3.0,0.0,2.0,24.0,83.0,0.0,,False,3-4,Q4 (highest),Q4 (highest),2024-12-31,Power Accounts,False
A-5f2961,Company_284,HealthTech,US,partner,Basic,4,False,False,2024-11-22,2024-11-01,39,1,True,2024-11-28,2024Q4,0-6 months,,,7,7,0,0,0,0,0.5714285714285714,0.8571428571428571,10299,False,False,False,Enterprise,7,10299,171,36,348,22,19,0.05555555555555555,28.6175,47.69583333333333,0.05459770114942529,1.0,0.0,1.0,53.0,19.0,0.0,,False,1-2,Q1 (lowest),Q1 (lowest),2024-12-31,Low-Engagement Accounts,False
A-417d2f,Company_285,Cybersecurity,IN,partner,Pro,4,True,False,2023-07-04,2023-07-01,546,1,True,2024-12-30,2023Q3,18-24 months,2024-09-21,True,16,14,2,1,1,0,0.5,0.8125,22933,True,True,False,Enterprise,15,17759,281,71,722,37,31,0.11267605633802817,57.33361111111111,48.45093896713615,0.04293628808864266,6.0,0.0,4.0,43.5,80.5,3.0,4.333333333333333,False,5-6,Q4 (highest),Q4 (highest),2024-12-31,Power Accounts,False
A-e98302,Company_286,EdTech,US,ads,Enterprise,16,True,False,2023-12-26,2023-12-01,371,0,False,,2023Q4,12-18 months,,,6,6,0,1,0,0,1.0,0.8333333333333334,12567,False,False,False,Enterprise,5,9725,125,30,273,21,18,0.1,24.653055555555557,49.306111111111115,0.06593406593406594,9.0,0.0,5.0,44.44444444444444,99.44444444444444,7.0,4.142857142857143,False,7+,Q1 (lowest),Q1 (lowest),2024-12-31,Low-Engagement Accounts,True
A-8bde0c,Company_287,DevTools,US,organic,Basic,12,False,False,2024-11-04,2024-11-01,57,2,True,2024-11-28,2024Q4,0-6 months,2024-12-15,True,18,17,1,2,2,0,0.4444444444444444,0.8333333333333334,34198,True,True,False,Enterprise,16,32385,405,80,773,34,43,0.075,66.91888888888889,50.189166666666665,0.055627425614489,3.0,0.0,1.0,25.666666666666668,86.33333333333333,2.0,4.0,False,3-4,Q4 (highest),Q4 (highest),2024-12-31,Power Accounts,False
A-bcf87c,Company_288,FinTech,US,event,Pro,10,False,True,2024-06-27,2024-06-01,187,0,False,,2024Q2,6-12 months,2024-12-10,True,11,10,1,2,0,1,0.45454545454545453,0.7272727272727273,21770,True,False,True,Enterprise,9,13611,129,54,503,26,19,0.12962962962962962,40.99722222222222,45.55246913580247,0.03777335984095427,2.0,0.0,0.0,63.0,49.5,2.0,4.0,False,1-2,Q2,Q3,2024-12-31,Engaged Accounts,False
A-54ecc2,Company_289,Cybersecurity,US,partner,Enterprise,4,False,False,2023-06-11,2023-06-01,569,3,True,2024-09-12,2023Q2,18-24 months,2023-09-13,True,11,10,1,0,0,1,0.45454545454545453,0.9090909090909091,16168,True,False,True,Enterprise,11,16168,112,56,607,28,39,0.10714285714285714,50.971666666666664,54.6125,0.0642504118616145,5.0,0.0,2.0,37.4,72.0,2.0,5.0,False,5-6,Q3,Q3,2024-12-31,Engaged Accounts,False
A-625d0b,Company_290,EdTech,AU,ads,Basic,9,False,False,2024-09-02,2024-09-01,120,0,False,,2024Q3,0-6 months,2024-09-25,True,11,9,2,1,0,0,0.45454545454545453,0.9090909090909091,11893,True,False,False,Enterprise,10,9903,147,54,529,32,38,0.1111111111111111,39.3025,43.669444444444444,0.07183364839319471,5.0,0.0,3.0,48.4,72.4,1.0,3.0,False,5-6,Q4 (highest),Q3,2024-12-31,Engaged Accounts,True
A-fce879,Company_291,EdTech,UK,partner,Pro,10,True,True,2024-09-24,2024-09-01,98,2,True,2024-10-07,2024Q3,0-6 months,2024-10-18,True,5,4,1,0,0,1,0.6,1.0,6797,True,False,True,Enterprise,5,6797,83,27,299,25,14,0.037037037037037035,27.427777777777777,60.95061728395061,0.046822742474916385,2.0,0.0,1.0,28.0,61.5,2.0,4.0,False,1-2,Q2,Q1 (lowest),2024-12-31,Low-Engagement Accounts,False
A-b07b56,Company_292,DevTools,US,event,Pro,25,False,True,2024-11-08,2024-11-01,53,1,True,2024-12-24,2024Q4,0-6 months,2024-11-26,True,15,12,3,1,0,0,0.4666666666666667,0.8,16984,True,False,False,Enterprise,14,16984,316,64,633,32,39,0.140625,51.51722222222222,48.29739583333333,0.061611374407582936,4.0,0.0,4.0,31.25,93.75,1.0,3.0,False,3-4,Q4 (highest),Q4 (highest),2024-12-31,Power Accounts,False
A-6da850,Company_293,FinTech,IN,organic,Pro,5,False,False,2023-10-07,2023-10-01,451,3,True,2024-01-15,2023Q4,12-18 months,2024-02-20,True,16,12,4,3,3,1,0.4375,0.75,18559,True,True,True,Enterprise,13,16534,166,70,714,30,54,0.11428571428571428,51.769444444444446,44.37380952380953,0.07563025210084033,5.0,0.0,2.0,49.0,76.4,1.0,4.0,False,5-6,Q3,Q4 (highest),2024-12-31,Engaged Accounts,True
A-342303,Company_294,EdTech,US,other,Pro,1,True,False,2024-03-16,2024-03-01,290,1,True,2024-03-20,2024Q1,6-12 months,2024-11-30,False,3,2,1,0,0,0,0.6666666666666666,1.0,1695,True,False,False,Enterprise,3,1695,45,15,141,12,5,0.06666666666666667,6.4302777777777775,25.72111111111111,0.03546099290780142,3.0,0.0,2.0,29.333333333333332,71.33333333333333,2.0,4.5,False,3-4,Q1 (lowest),Q1 (lowest),2024-12-31,Low-Engagement Accounts,False
A-e7a1e2,Company_295,Cybersecurity,US,event,Enterprise,3,False,False,2024-06-23,2024-06-01,191,3,True,2024-09-08,2024Q2,6-12 months,2024-10-10,True,12,10,2,1,0,0,0.5833333333333334,0.8333333333333334,20042,True,False,False,Enterprise,11,19047,153,68,703,36,36,0.04411764705882353,61.36888888888889,54.14901960784314,0.051209103840682786,1.0,0.0,0.0,45.0,37.0,1.0,4.0,False,1-2,Q4 (highest),Q4 (highest),2024-12-31,Power Accounts,False
A-f1f639,Company_296,EdTech,US,ads,Basic,2,False,False,2023-02-26,2023-02-01,674,2,True,2023-10-18,2023Q1,18-24 months,,,4,4,0,0,1,0,0.0,1.0,2919,False,True,False,Enterprise,4,2919,21,14,139,12,10,0.2857142857142857,11.971388888888889,51.30595238095238,0.07194244604316546,7.0,0.0,4.0,20.0,67.57142857142857,5.0,4.8,False,7+,Q1 (lowest),Q1 (lowest),2024-12-31,Low-Engagement Accounts,True
A-a865bd,Company_297,Cybersecurity,US,organic,Pro,38,False,False,2023-09-19,2023-09-01,469,2,True,2023-11-26,2023Q3,12-18 months,,,5,5,0,0,0,0,0.4,0.6,21022,False,False,False,Enterprise,5,21022,238,24,230,19,13,0.125,16.7,41.75,0.05652173913043478,2.0,0.0,1.0,31.5,21.5,1.0,3.0,False,1-2,Q1 (lowest),Q1 (lowest),2024-12-31,Low-Engagement Accounts,False
A-4e631b,Company_298,FinTech,US,other,Enterprise,22,False,False,2024-03-16,2024-03-01,290,0,False,,2024Q1,6-12 months,2024-11-12,True,11,10,1,0,1,1,0.45454545454545453,0.7272727272727273,24398,True,True,True,Enterprise,11,24398,242,49,502,32,29,0.08163265306122448,42.96333333333333,52.60816326530612,0.05776892430278884,2.0,0.0,1.0,24.5,52.0,1.0,4.0,False,1-2,Q4 (highest),Q3,2024-12-31,Engaged Accounts,False
A-7f6b86,Company_299,HealthTech,US,partner,Basic,45,True,True,2023-08-24,2023-08-01,495,1,True,2024-07-10,2023Q3,12-18 months,2023-08-30,True,9,6,3,1,3,0,0.7777777777777778,0.7777777777777778,19402,True,True,False,Enterprise,8,17197,253,41,420,27,14,0.07317073170731707,40.06916666666667,58.63780487804878,0.03333333333333333,7.0,0.0,6.0,40.42857142857143,96.57142857142857,3.0,3.6666666666666665,False,7+,Q2,Q2,2024-12-31,Casual Accounts,False
A-8adedc,Company_300,EdTech,US,event,Basic,4,True,True,2024-02-11,2024-02-01,324,0,False,,2024Q1,6-12 months,2024-05-23,True,14,11,3,2,0,0,0.6428571428571429,0.9285714285714286,28328,True,False,False,Enterprise,12,13801,229,61,583,32,33,0.08196721311475409,46.110277777777775,45.35437158469946,0.05660377358490566,4.0,0.0,1.0,49.25,56.75,1.0,4.0,False,3-4,Q4 (highest),Q3,2024-12-31,Engaged Accounts,False
A-2edab2,Company_301,HealthTech,US,event,Enterprise,17,False,False,2023-11-17,2023-11-01,410,2,True,2023-12-21,2023Q4,12-18 months,,,10,10,0,1,1,0,0.5,0.9,11390,False,True,False,Enterprise,9,10557,153,47,487,28,26,0.10638297872340426,44.66777777777778,57.02269503546099,0.053388090349075976,4.0,0.0,1.0,30.0,91.33333333333333,1.0,3.0,False,3-4,Q3,Q2,2024-12-31,Casual Accounts,False
A-149a69,Company_302,DevTools,US,event,Basic,34,False,False,2024-10-17,2024-10-01,75,1,True,2024-12-04,2024Q4,0-6 months,,,3,3,0,0,0,0,0.3333333333333333,0.3333333333333333,8058,False,False,False,Enterprise,3,8058,102,18,208,18,9,0.05555555555555555,16.63722222222222,55.45740740740741,0.04326923076923077,8.0,0.0,5.0,33.875,120.875,5.0,4.2,False,7+,Q1 (lowest),Q1 (lowest),2024-12-31,Low-Engagement Accounts,False
A-a6d261,Company_303,FinTech,CA,other,Pro,9,False,False,2023-11-29,2023-11-01,398,1,True,2024-03-10,2023Q4,12-18 months,2024-01-11,True,14,13,1,1,3,0,0.42857142857142855,0.9285714285714286,38191,True,True,False,Enterprise,13,17694,216,63,627,36,29,0.09523809523809523,52.56527777777778,50.06216931216931,0.046251993620414676,4.0,1.0,1.0,40.0,63.25,3.0,4.666666666666667,True,3-4,Q4 (highest),Q4 (highest),2024-12-31,Power Accounts,True
A-443f6f,Company_304,Cybersecurity,US,organic,Basic,19,False,False,2024-12-07,2024-12-01,24,0,False,,2024Q4,0-6 months,,,9,9,0,1,1,0,0.5555555555555556,0.7777777777777778,13594,False,True,False,Enterprise,8,12663,177,56,527,31,28,0.07142857142857142,43.930277777777775,47.068154761904765,0.05313092979127135,4.0,0.0,2.0,28.0,122.25,3.0,4.666666666666667,False,3-4,Q3,Q3,2024-12-31,Engaged Accounts,False
A-202b67,Company_305,HealthTech,US,organic,Pro,11,False,False,2024-03-22,2024-03-01,284,2,True,2024-03-30,2024Q1,6-12 months,,,9,9,0,1,1,0,0.3333333333333333,0.8888888888888888,18168,False,True,False,Enterprise,8,15979,181,46,447,29,40,0.10869565217391304,30.698333333333334,40.041304347826085,0.0894854586129754,4.0,0.0,3.0,36.75,90.5,3.0,4.666666666666667,False,3-4,Q3,Q2,2024-12-31,Casual Accounts,True
A-00bed1,Company_306,Cybersecurity,US,ads,Basic,28,True,False,2023-11-14,2023-11-01,413,1,True,2024-01-03,2023Q4,12-18 months,2024-08-28,True,10,9,1,0,3,0,0.6,0.9,33506,True,True,False,Enterprise,10,33506,314,51,514,32,27,0.0392156862745098,39.92611111111111,46.9718954248366,0.05252918287937743,4.0,0.0,4.0,31.75,106.25,1.0,4.0,False,3-4,Q4 (highest),Q3,2024-12-31,Engaged Accounts,False
A-ffc04f,Company_307,EdTech,US,ads,Pro,13,False,False,2024-06-06,2024-06-01,208,1,True,2024-08-03,2024Q2,6-12 months,2024-08-05,True,15,12,3,2,0,1,0.3333333333333333,0.5333333333333333,20039,True,False,True,Enterprise,13,17393,197,86,857,37,64,0.08139534883720931,77.04083333333334,53.74941860465116,0.07467911318553092,7.0,1.0,3.0,17.714285714285715,58.57142857142857,4.0,4.5,True,7+,Q4 (highest),Q4 (highest),2024-12-31,Power Accounts,True
A-65c341,Company_308,FinTech,US,ads,Pro,11,True,False,2023-12-26,2023-12-01,371,2,True,2024-03-07,2023Q4,12-18 months,2024-10-03,True,8,7,1,2,0,0,0.625,1.0,30546,True,False,False,Enterprise,6,22466,134,38,410,25,18,0.10526315789473684,40.852222222222224,64.50350877192983,0.04390243902439024,5.0,0.0,4.0,41.4,79.25,1.0,4.0,False,5-6,Q2,Q2,2024-12-31,Casual Accounts,False
A-dcc2f0,Company_309,FinTech,UK,organic,Basic,15,False,False,2023-07-22,2023-07-01,528,1,True,2024-04-10,2023Q3,12-18 months,2023-11-22,True,15,13,2,1,2,0,0.6,0.8666666666666667,17493,True,True,False,Enterprise,14,16758,222,76,833,35,26,0.10526315789473684,67.69416666666666,53.44276315789474,0.031212484993997598,2.0,0.0,1.0,27.0,100.0,0.0,,False,1-2,Q4 (highest),Q4 (highest),2024-12-31,Power Accounts,False
